CID,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Gender_Man,Gender_Woman,Card Status_Active,Card Status_Blocked by Customer,Card Status_Blocked by Easy Credit,Card Status_Lost,Card Status_Stolen,PREDICTED_CLASS
14013749,400,133.18,60.0,399.54,10.1,513.58,28,1,0,0,0,1,0,0,MiddleRisk
14013754,300,129.5875,45.0,254.5,2.53,257.03,0,0,1,1,0,0,0,0,MiddleRisk
14013756,300,23.3947058823529,45.0,296.36,3.52,299.88,0,1,0,1,0,0,0,0,MiddleRisk
14013758,300,300.0,45.0,300.0,6.89,398.39,28,1,0,0,0,1,0,0,MiddleRisk
14013778,400,74.0766666666667,60.0,362.04,0.2,362.24,0,1,0,1,0,0,0,0,MiddleRisk
14013788,500,31.13375,75.0,498.14,10.38,624.79,28,0,1,0,0,1,0,0,MiddleRisk
14013795,300,23.8276923076923,45.0,4.07,0.0,4.07,0,0,1,1,0,0,0,0,MiddleRisk
14013796,400,73.945,60.0,385.52,6.28,432.54,0,1,0,1,0,0,0,0,MiddleRisk
14013800,400,30.7623076923077,60.0,397.76,5.04,402.8,0,1,0,1,0,0,0,0,MiddleRisk
14013802,300,99.1455555555555,45.0,185.84,0.1,185.94,0,0,1,1,0,0,0,0,MiddleRisk
14013832,300,199.66,45.0,252.82,0.0,252.82,0,1,0,1,0,0,0,0,MiddleRisk
14013838,400,392.0,60.0,392.0,6.51,398.51,0,0,1,1,0,0,0,0,MiddleRisk
14013839,500,10.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013849,300,19.1915384615385,45.0,249.49,2.02,251.51,0,0,1,1,0,0,0,0,MiddleRisk
14013852,400,56.84,60.0,397.88,4.29,402.17,0,0,1,1,0,0,0,0,MiddleRisk
14013865,700,50.537,105.0,697.02,10.38,742.27,0,1,0,1,0,0,0,0,MiddleRisk
14013867,400,22.2315,60.0,399.63,8.11,407.74,0,1,0,1,0,0,0,0,MiddleRisk
14013874,600,44.175,89.35,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013889,400,35.2307692307692,60.0,399.13,6.09,432.42,0,0,1,1,0,0,0,0,MiddleRisk
14013893,300,300.0,45.0,300.0,4.32,304.32,0,1,0,1,0,0,0,0,MiddleRisk
14013902,400,18.8179166666667,60.0,391.39,6.39,436.4,0,1,0,0,0,0,0,1,MiddleRisk
14013905,300,25.0,45.0,300.0,4.33,304.33,0,1,0,1,0,0,0,0,MiddleRisk
14013913,300,37.14125,45.0,297.13,5.63,393.9,28,0,1,0,0,1,0,0,MiddleRisk
14013918,300,23.0176,45.0,298.22,3.51,301.73,0,0,1,1,0,0,0,0,MiddleRisk
14013929,300,44.74,45.0,299.96,4.78,304.74,0,1,0,1,0,0,0,0,MiddleRisk
14013935,700,360.0,0.38,692.5,0.37,692.87,0,1,0,1,0,0,0,0,MiddleRisk
14013937,400,396.84,60.0,0.42,0.0,0.42,0,0,1,1,0,0,0,0,MiddleRisk
14013945,400,105.587142857143,60.0,396.82,4.41,401.23,0,1,0,1,0,0,0,0,MiddleRisk
14013955,400,178.428333333333,0.0,0.0,0.0,-0.02,0,1,0,0,0,1,0,0,MiddleRisk
14013956,300,20.5133333333333,45.0,299.68,2.36,302.04,0,0,1,1,0,0,0,0,MiddleRisk
14013960,400,36.2575,60.0,189.29,0.02,189.31,0,0,1,1,0,0,0,0,MiddleRisk
14013961,400,132.5,60.0,397.5,5.38,402.88,0,1,0,1,0,0,0,0,MiddleRisk
14013963,400,32.414,0.0,103.84,0.06,103.9,0,0,1,1,0,0,0,0,MiddleRisk
14013965,500,72.38,75.0,456.9,5.99,462.89,0,1,0,1,0,0,0,0,MiddleRisk
14013967,300,43.4171428571428,45.0,280.53,3.04,283.57,0,0,1,1,0,0,0,0,MiddleRisk
14013972,300,25.9007692307692,45.0,294.21,3.21,297.42,0,1,0,1,0,0,0,0,MiddleRisk
14013974,300,226.975,45.0,300.0,4.16,304.16,0,0,1,1,0,0,0,0,MiddleRisk
14013996,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014004,400,27.0676595744681,0.0,399.63,0.22,399.85,0,0,1,1,0,0,0,0,MiddleRisk
14014007,300,35.3928571428571,45.0,205.78,0.0,205.78,0,0,1,1,0,0,0,0,MiddleRisk
14014012,300,12.5695238095238,45.0,247.16,0.13,247.29,0,1,0,1,0,0,0,0,MiddleRisk
14014014,300,9.44666666666667,0.0,11.52,0.01,11.53,0,1,0,1,0,0,0,0,MiddleRisk
14014019,600,152.6,0.08,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014023,300,74.95,45.0,299.8,4.54,304.34,0,1,0,1,0,0,0,0,MiddleRisk
14014028,400,133.11,60.0,399.33,6.11,405.44,0,0,1,1,0,0,0,0,MiddleRisk
14014032,600,298.11,90.0,596.22,7.68,603.9,0,1,0,1,0,0,0,0,MiddleRisk
14014042,300,13.408125,45.0,207.82,0.0,207.82,0,0,1,1,0,0,0,0,MiddleRisk
14014046,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014053,400,80.1466666666667,0.0,261.0,0.14,261.14,0,1,0,1,0,0,0,0,MiddleRisk
14014059,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014062,300,179.46,45.0,65.7,0.16,65.86,0,1,0,1,0,0,0,0,MiddleRisk
14014065,500,22.368,75.0,122.44,0.06,122.5,0,0,1,1,0,0,0,0,MiddleRisk
14014066,400,197.7,60.0,200.68,0.0,200.68,0,1,0,1,0,0,0,0,MiddleRisk
14014067,400,38.6315384615385,60.0,303.85,0.0,303.85,0,1,0,1,0,0,0,0,MiddleRisk
14014075,600,155.556666666667,0.25,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013787,400,32.2114285714286,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013790,400,50.33,60.0,395.63,6.03,443.15,0,1,0,1,0,0,0,0,MiddleRisk
14013791,500,83.845,75.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013804,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013806,400,110.51,60.0,397.5,4.83,402.33,0,1,0,1,0,0,0,0,MiddleRisk
14013811,300,19.811875,45.0,272.25,3.94,300.51,0,0,1,1,0,0,0,0,MiddleRisk
14013818,300,29.994,45.0,299.94,4.46,304.4,0,1,0,1,0,0,0,0,MiddleRisk
14013819,400,43.2242857142857,60.0,360.44,3.62,364.06,0,0,1,1,0,0,0,0,MiddleRisk
14013821,600,337.725,90.0,525.71,0.0,525.71,0,1,0,1,0,0,0,0,MiddleRisk
14013824,400,296.093333333333,60.0,392.5,0.21,392.71,0,1,0,1,0,0,0,0,MiddleRisk
14013825,500,92.4125,75.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013837,300,142.95,45.0,298.5,3.15,301.65,0,0,1,1,0,0,0,0,MiddleRisk
14013840,500,49.34875,75.0,495.2,5.81,501.01,0,0,1,1,0,0,0,0,MiddleRisk
14013846,300,15.3739285714286,45.0,299.83,3.63,303.46,0,1,0,1,0,0,0,0,MiddleRisk
14013858,400,22.575,60.0,340.45,0.0,340.45,0,1,0,1,0,0,0,0,MiddleRisk
14013859,400,400.0,60.0,400.0,1.98,401.98,0,1,0,1,0,0,0,0,MiddleRisk
14013861,300,66.4355555555556,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013863,400,63.1927272727273,60.0,100.34,0.05,100.39,0,0,1,1,0,0,0,0,MiddleRisk
14013864,300,26.7936363636364,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013869,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013872,300,110.84,45.0,295.02,0.16,295.18,0,1,0,1,0,0,0,0,MiddleRisk
14013873,500,125.26,75.0,303.76,0.0,303.76,0,0,1,1,0,0,0,0,MiddleRisk
14013876,600,115.488,90.0,493.52,0.0,493.52,0,1,0,1,0,0,0,0,MiddleRisk
14013878,300,4.67950819672131,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013884,400,44.3611111111111,60.0,399.25,4.97,404.22,0,1,0,1,0,0,0,0,MiddleRisk
14013898,500,452.5,75.0,452.5,7.94,571.0,28,0,1,0,0,1,0,0,MiddleRisk
14013900,400,302.5,60.0,302.5,3.52,306.02,0,0,1,1,0,0,0,0,MiddleRisk
14013901,400,130.966666666667,60.0,392.9,6.09,398.99,0,1,0,1,0,0,0,0,MiddleRisk
14013903,300,22.934,45.0,299.95,4.8,335.13,0,1,0,1,0,0,0,0,MiddleRisk
14013904,300,58.25,45.0,14.0,0.0,14.0,0,1,0,1,0,0,0,0,MiddleRisk
14013909,400,34.2707142857143,60.0,385.18,2.02,387.2,0,1,0,1,0,0,0,0,MiddleRisk
14013917,300,28.1195454545455,45.0,299.44,3.53,302.97,0,1,0,1,0,0,0,0,MiddleRisk
14013920,700,107.044,105.0,427.02,0.04,427.06,0,0,1,1,0,0,0,0,MiddleRisk
14013921,400,43.4863636363636,60.0,316.1,3.34,324.66,0,1,0,1,0,0,0,0,MiddleRisk
14013923,300,23.40625,45.0,299.97,3.72,303.69,0,1,0,1,0,0,0,0,MiddleRisk
14013925,600,297.925,90.0,595.85,9.5,605.35,0,1,0,1,0,0,0,0,MiddleRisk
14013931,300,28.8877777777778,45.0,259.99,0.3,260.29,0,1,0,1,0,0,0,0,MiddleRisk
14013932,400,30.5069230769231,60.0,389.95,5.46,395.41,0,0,1,1,0,0,0,0,MiddleRisk
14013933,300,148.75,45.0,297.5,5.76,394.45,28,0,1,0,0,1,0,0,MiddleRisk
14013934,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013940,400,33.8557142857143,0.0,41.09,0.02,41.11,0,1,0,1,0,0,0,0,MiddleRisk
14013941,300,24.0625,45.0,192.5,3.47,269.72,28,1,0,0,0,1,0,0,MiddleRisk
14013942,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013951,600,265.2,0.0,592.7,0.32,593.02,0,1,0,1,0,0,0,0,MiddleRisk
14013953,300,74.42,45.0,297.68,4.79,302.47,0,1,0,1,0,0,0,0,MiddleRisk
14013958,400,131.666666666667,60.0,318.75,3.81,322.56,0,0,1,1,0,0,0,0,MiddleRisk
14013966,400,202.6,60.0,392.47,4.78,397.25,0,1,0,1,0,0,0,0,MiddleRisk
14013969,400,47.36,60.0,284.16,1.75,285.91,0,0,1,1,0,0,0,0,MiddleRisk
14013970,600,76.58,90.0,382.9,6.16,389.06,0,0,1,1,0,0,0,0,MiddleRisk
14013971,300,291.8,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013975,300,43.1641666666667,45.0,300.0,1.44,301.44,0,1,0,1,0,0,0,0,MiddleRisk
14013976,400,24.62125,0.21,0.21,0.0,0.21,0,1,0,1,0,0,0,0,MiddleRisk
14013977,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013979,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013980,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013989,300,195.113333333333,45.0,300.0,1.12,301.12,0,1,0,1,0,0,0,0,MiddleRisk
14013994,300,94.9866666666667,45.0,91.2,0.42,91.62,0,1,0,1,0,0,0,0,MiddleRisk
14013995,300,59.8,45.0,299.0,3.04,302.04,0,1,0,1,0,0,0,0,MiddleRisk
14014005,300,38.9714285714286,45.0,299.6,3.4,303.0,0,1,0,1,0,0,0,0,MiddleRisk
14014006,300,96.55,45.0,289.65,4.0,293.65,0,1,0,1,0,0,0,0,MiddleRisk
14014010,300,9.4451724137931,45.0,298.91,2.1,301.01,0,0,1,1,0,0,0,0,MiddleRisk
14014016,300,42.55,45.0,297.85,3.84,301.69,0,0,1,1,0,0,0,0,MiddleRisk
14014031,400,55.15,55.93,55.15,0.78,55.93,0,0,1,1,0,0,0,0,MiddleRisk
14014033,400,79.9,60.0,399.5,5.42,404.92,0,1,0,1,0,0,0,0,MiddleRisk
14014035,300,24.99,25.22,24.99,0.23,25.22,0,0,1,1,0,0,0,0,MiddleRisk
14014039,400,127.196666666667,60.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014040,300,28.6733333333333,0.0,0.0,0.0,-0.06,0,1,0,1,0,0,0,0,MiddleRisk
14014041,300,10.7360714285714,0.13,0.13,0.0,0.13,0,1,0,1,0,0,0,0,MiddleRisk
14014049,500,28.0107142857143,75.0,392.15,3.92,396.07,0,0,1,1,0,0,0,0,MiddleRisk
14014055,300,26.9981818181818,45.0,255.39,0.0,255.39,0,0,1,1,0,0,0,0,MiddleRisk
14014056,600,59.031,90.0,590.31,3.46,593.77,0,1,0,1,0,0,0,0,MiddleRisk
14014058,400,23.7357142857143,60.0,70.28,0.03,70.31,0,0,1,1,0,0,0,0,MiddleRisk
14014061,400,38.2327272727273,60.0,398.56,2.59,401.15,0,0,1,1,0,0,0,0,MiddleRisk
14014063,300,143.35,45.0,286.7,3.15,289.85,0,1,0,1,0,0,0,0,MiddleRisk
14014064,600,19.8,19.89,19.8,0.09,19.89,0,0,1,1,0,0,0,0,MiddleRisk
14013474,400,292.142857142857,60.0,399.67,0.1,399.77,0,0,1,1,0,0,0,0,MiddleRisk
14013479,400,27.2134482758621,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013480,300,99.4866666666667,45.0,298.46,8.97,398.74,28,1,0,0,1,0,0,0,MiddleRisk
14013487,400,35.7633333333333,60.0,397.96,5.37,404.57,0,0,1,1,0,0,0,0,MiddleRisk
14013490,400,361.8,60.0,340.21,4.68,344.89,0,1,0,1,0,0,0,0,MiddleRisk
14013492,400,23.6965,60.0,302.94,0.16,303.1,0,1,0,1,0,0,0,0,MiddleRisk
14013500,300,13.3069047619048,45.0,134.57,0.07,134.64,0,0,1,1,0,0,0,0,MiddleRisk
14013501,400,92.7,60.0,394.6,7.18,561.95,56,0,1,0,0,1,0,0,MiddleRisk
14013502,300,17.645,45.0,69.56,0.79,70.35,0,1,0,1,0,0,0,0,MiddleRisk
14013505,300,73.81625,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013508,400,79.4,60.0,396.51,4.99,401.5,0,1,0,1,0,0,0,0,MiddleRisk
14013511,400,19.7445,60.0,394.89,9.48,506.52,28,0,1,0,0,1,0,0,MiddleRisk
14013516,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013517,300,54.2684,45.0,211.41,0.12,211.53,0,1,0,1,0,0,0,0,MiddleRisk
14013520,300,25.6109090909091,45.0,259.22,2.96,262.18,0,1,0,1,0,0,0,0,MiddleRisk
14013526,700,12.9977777777778,105.0,164.59,1.62,166.21,0,1,0,1,0,0,0,0,MiddleRisk
14013527,300,37.4775,45.0,299.82,9.5,407.6,28,0,1,0,0,1,0,0,MiddleRisk
14013529,500,29.4068181818182,75.0,310.64,4.02,314.66,0,1,0,1,0,0,0,0,MiddleRisk
14013536,300,60.6535714285714,45.0,296.03,4.45,300.48,0,1,0,1,0,0,0,0,MiddleRisk
14013539,600,30.514,90.0,590.87,9.34,664.08,0,0,1,1,0,0,0,0,MiddleRisk
14013541,300,300.0,45.0,300.0,9.45,400.95,28,0,1,0,0,1,0,0,MiddleRisk
14013542,300,87.1175,0.0,54.94,0.03,54.97,0,1,0,1,0,0,0,0,MiddleRisk
14013547,300,34.69,0.0,0.0,0.0,-39.99,0,0,1,1,0,0,0,0,MiddleRisk
14013548,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013549,300,68.276,45.0,297.11,9.38,379.65,0,0,1,1,0,0,0,0,MiddleRisk
14013550,300,186.9,45.0,294.53,3.2,297.73,0,1,0,1,0,0,0,0,MiddleRisk
14013562,300,87.4057142857143,45.0,300.0,3.9,303.9,0,1,0,1,0,0,0,0,MiddleRisk
14013569,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013576,400,132.285,60.0,397.79,2.4,400.19,0,0,1,1,0,0,0,0,MiddleRisk
14013586,500,121.42,75.0,498.41,8.09,559.52,0,0,1,1,0,0,0,0,MiddleRisk
14013588,300,148.5,45.0,297.0,5.44,437.4,56,1,0,0,0,1,0,0,MiddleRisk
14013591,400,28.4728571428571,60.0,394.55,5.46,400.01,0,0,1,1,0,0,0,0,MiddleRisk
14013608,300,21.2724137931034,45.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013616,300,99.6966666666667,45.0,299.09,4.16,303.25,0,1,0,1,0,0,0,0,MiddleRisk
14013618,500,2.3,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013625,300,33.1472727272727,45.0,292.76,4.86,329.91,0,0,1,1,0,0,0,0,MiddleRisk
14013630,300,300.0,45.0,203.52,3.41,232.37,0,1,0,0,1,0,0,0,MiddleRisk
14013631,400,37.765,60.0,393.98,0.61,394.59,0,1,0,1,0,0,0,0,MiddleRisk
14013633,400,20.2497222222222,60.0,149.71,0.08,149.79,0,0,1,1,0,0,0,0,MiddleRisk
14013642,300,77.39,12.28,10.66,0.29,12.28,0,1,0,1,0,0,0,0,MiddleRisk
14013646,300,36.1333333333333,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013649,300,74.7725,45.0,249.01,0.13,249.14,0,0,1,1,0,0,0,0,MiddleRisk
14013652,300,33.3333333333333,45.0,300.0,6.15,306.15,0,1,0,1,0,0,0,0,MiddleRisk
14013653,400,163.86,60.0,104.13,1.84,118.99,0,1,0,1,0,0,0,0,MiddleRisk
14013657,400,44.33,60.0,398.97,10.87,513.71,28,0,1,0,0,1,0,0,MiddleRisk
14013658,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013660,300,16.6405555555556,45.0,299.53,7.95,398.92,28,1,0,0,0,1,0,0,MiddleRisk
14013661,500,172.4225,75.0,497.97,0.27,498.24,0,0,1,1,0,0,0,0,MiddleRisk
14013672,300,37.1247058823529,45.0,299.8,3.81,303.61,0,0,1,1,0,0,0,0,MiddleRisk
14013689,600,327.5,90.0,535.75,0.58,536.33,0,0,1,1,0,0,0,0,MiddleRisk
14013702,300,0.0,0.0,291.95,1.76,293.71,0,0,1,1,0,0,0,0,MiddleRisk
14013707,400,220.1125,60.0,382.5,4.62,387.12,0,1,0,1,0,0,0,0,MiddleRisk
14013712,300,27.2091666666667,45.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013714,300,62.554,45.0,255.67,4.33,291.96,0,1,0,1,0,0,0,0,MiddleRisk
14013728,700,0.0,0.0,64.16,0.0,64.16,0,1,0,1,0,0,0,0,MiddleRisk
14013741,500,21.4235714285714,75.0,485.57,0.0,485.57,0,1,0,1,0,0,0,0,MiddleRisk
14013742,300,102.01,45.0,300.0,3.36,303.36,0,0,1,1,0,0,0,0,MiddleRisk
14013743,400,106.1625,60.0,335.44,5.59,382.96,0,1,0,1,0,0,0,0,MiddleRisk
14013750,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013751,300,99.9333333333333,45.0,299.8,7.5,398.78,28,1,0,0,0,1,0,0,MiddleRisk
14013759,400,306.0,60.0,399.58,0.66,400.24,0,1,0,1,0,0,0,0,MiddleRisk
14013769,300,21.3039285714286,45.0,298.58,2.35,300.93,0,1,0,1,0,0,0,0,MiddleRisk
14013785,500,114.2575,75.0,457.03,5.8,462.83,0,0,1,1,0,0,0,0,MiddleRisk
14013786,300,36.0175,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013789,300,52.2515384615385,45.0,202.83,0.25,203.08,0,0,1,1,0,0,0,0,MiddleRisk
14013794,400,175.075,60.0,350.15,1.62,351.77,0,0,1,1,0,0,0,0,MiddleRisk
14013797,300,41.44,41.72,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013805,400,31.8338461538462,60.0,393.84,2.63,396.47,0,1,0,1,0,0,0,0,MiddleRisk
14013813,600,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,MiddleRisk
14013820,400,68.9630434782609,60.0,392.53,1.68,394.21,0,1,0,1,0,0,0,0,MiddleRisk
14013826,300,57.2266666666667,45.0,299.96,4.94,335.71,0,1,0,1,0,0,0,0,MiddleRisk
14013831,300,74.8,45.0,299.2,6.41,397.01,28,1,0,0,0,1,0,0,MiddleRisk
14013833,300,72.9425,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013835,500,163.563333333333,0.0,0.0,0.0,-30.07,0,0,1,1,0,0,0,0,MiddleRisk
14013842,400,160.0,60.0,320.0,0.36,320.36,0,1,0,1,0,0,0,0,MiddleRisk
14014070,600,55.3771428571429,90.0,99.0,0.05,99.05,0,0,1,1,0,0,0,0,MiddleRisk
14014081,300,21.83,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014083,500,197.445,75.0,381.86,0.21,382.07,0,1,0,1,0,0,0,0,MiddleRisk
14014094,400,146.933333333333,60.0,398.1,3.99,402.09,0,1,0,1,0,0,0,0,MiddleRisk
14014098,500,48.1716666666667,75.0,289.03,2.29,291.32,0,0,1,1,0,0,0,0,MiddleRisk
14014101,300,28.9590909090909,45.0,284.79,1.57,286.36,0,0,1,1,0,0,0,0,MiddleRisk
14014106,500,83.225,75.0,499.35,5.79,505.14,0,1,0,1,0,0,0,0,MiddleRisk
14014111,400,695.8,60.0,392.9,3.99,396.89,0,0,1,1,0,0,0,0,MiddleRisk
14014112,500,33.7485,75.0,106.27,0.0,106.27,0,0,1,1,0,0,0,0,MiddleRisk
14014114,300,31.9633333333333,45.0,287.67,2.41,290.08,0,1,0,1,0,0,0,0,MiddleRisk
14014119,400,129.426666666667,60.0,388.28,3.15,391.43,0,1,0,1,0,0,0,0,MiddleRisk
14014121,400,10.45,60.0,394.86,1.56,396.42,0,0,1,1,0,0,0,0,MiddleRisk
14014123,400,128.4,0.28,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014134,400,302.95,60.0,245.99,0.0,245.99,0,1,0,1,0,0,0,0,MiddleRisk
14014142,500,136.583333333333,1.07,102.9,0.06,102.96,0,1,0,1,0,0,0,0,MiddleRisk
14014145,400,14.0592,0.21,0.21,0.0,0.21,0,0,1,1,0,0,0,0,MiddleRisk
14014146,500,71.2342857142857,75.0,498.64,1.92,500.56,0,0,1,1,0,0,0,0,MiddleRisk
14014152,600,187.013333333333,90.0,561.04,2.52,563.56,0,0,1,1,0,0,0,0,MiddleRisk
14014154,400,202.5,60.0,202.5,1.65,204.15,0,0,1,1,0,0,0,0,MiddleRisk
14014155,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014158,500,21.8,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014166,400,99.9,60.0,399.6,3.82,403.42,0,1,0,1,0,0,0,0,MiddleRisk
14014171,400,12.2,12.3,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014172,400,128.67,0.0,252.5,0.14,252.64,0,1,0,1,0,0,0,0,MiddleRisk
14014173,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014186,400,36.2881818181818,60.0,342.41,0.18,342.59,0,1,0,1,0,0,0,0,MiddleRisk
14014188,600,24.25,0.0,0.0,0.0,-0.04,0,1,0,1,0,0,0,0,MiddleRisk
14014190,500,241.25,75.0,482.5,2.69,485.19,0,0,1,1,0,0,0,0,MiddleRisk
14014197,300,53.5,45.0,296.9,2.23,299.13,0,1,0,1,0,0,0,0,MiddleRisk
14014198,300,42.7957142857143,45.0,299.57,2.49,302.06,0,1,0,1,0,0,0,0,MiddleRisk
14014205,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014212,600,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014213,600,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014217,400,62.85625,60.0,399.9,3.13,403.03,0,1,0,1,0,0,0,0,MiddleRisk
14014218,300,16.2854054054054,45.0,178.92,0.11,179.03,0,1,0,1,0,0,0,0,MiddleRisk
14014219,500,79.375,75.0,317.5,2.58,320.08,0,1,0,1,0,0,0,0,MiddleRisk
14014224,400,81.8,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014232,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014240,300,49.2775,45.0,211.64,0.23,211.87,0,0,1,1,0,0,0,0,MiddleRisk
14014242,400,230.0,0.0,393.39,0.21,393.6,0,1,0,1,0,0,0,0,MiddleRisk
14014243,300,300.0,0.0,300.0,0.16,300.16,0,1,0,1,0,0,0,0,MiddleRisk
14014244,300,9.48838709677419,45.0,186.14,0.0,186.14,0,1,0,1,0,0,0,0,MiddleRisk
14014254,400,28.4064285714286,60.0,339.53,0.0,339.53,0,1,0,1,0,0,0,0,MiddleRisk
14014258,600,46.0,46.16,46.0,0.16,46.16,0,1,0,1,0,0,0,0,MiddleRisk
14014260,300,42.5,45.0,297.5,1.74,299.24,0,1,0,1,0,0,0,0,MiddleRisk
14014267,300,28.1477777777778,45.0,253.33,1.28,254.61,0,1,0,1,0,0,0,0,MiddleRisk
14014268,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014272,300,40.67,40.69,40.67,0.02,40.69,0,0,1,1,0,0,0,0,MiddleRisk
14014275,300,99.9733333333333,45.0,299.92,1.28,301.2,0,1,0,1,0,0,0,0,MiddleRisk
14014286,500,16.2882608695652,75.0,300.27,0.09,300.36,0,1,0,1,0,0,0,0,MiddleRisk
14014288,300,137.8,45.0,275.6,0.75,276.35,0,1,0,1,0,0,0,0,MiddleRisk
14014290,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014297,400,15.33,60.0,398.87,1.76,400.63,0,1,0,1,0,0,0,0,MiddleRisk
14014302,300,49.605,45.0,99.21,0.33,99.54,0,0,1,1,0,0,0,0,MiddleRisk
14014315,300,99.54,45.0,298.62,1.41,300.03,0,0,1,1,0,0,0,0,MiddleRisk
14014319,400,198.675,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14014321,400,42.5377777777778,60.0,382.84,0.78,383.62,0,1,0,1,0,0,0,0,MiddleRisk
14014332,400,14.55,60.0,116.4,0.09,116.49,0,1,0,1,0,0,0,0,MiddleRisk
14014334,400,12.18,0.0,12.18,0.01,12.19,0,1,0,1,0,0,0,0,MiddleRisk
14014348,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14014358,600,61.9283333333333,90.0,371.57,0.32,371.89,0,0,1,1,0,0,0,0,MiddleRisk
14014359,600,55.875,90.0,21.99,0.0,21.99,0,1,0,1,0,0,0,0,MiddleRisk
14014364,400,197.925,60.0,395.85,0.74,396.59,0,1,0,1,0,0,0,0,MiddleRisk
14014367,400,33.58,60.0,167.9,0.37,168.27,0,1,0,1,0,0,0,0,MiddleRisk
